OrderID,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country
406-2511912-5238732,Standard,NEW DELHI,DELHI,110084,IN
405-2508121-5082744,Expedited,Chennai,TAMIL NADU,600088,IN
405-9940570-4307537,Expedited,KHANDWA,MADHYA PRADESH,450001,IN
407-5959536-9517938,Expedited,HYDERABAD,TELANGANA,500033,IN
171-5313202-7255563,Expedited,TUMKUR,KARNATAKA,572118,IN
404-7085325-1719532,Expedited,UTTARKASHI,UTTARAKHAND,249193,IN
171-0473030-6264309,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN
404-7981425-1762703,Expedited,RAMAGUNDAM,TELANGANA,505214,IN
403-4677892-6378722,Expedited,KOCHI,KERALA,682005,IN
404-0287716-5181948,Standard,CHENNAI,TAMIL NADU,600090,IN
408-9606870-6342759,Expedited,AHMEDABAD,Gujarat,380019,IN
408-2879431-9274742,Standard,AHMEDABAD,Gujarat,380019,IN
408-2396899-1313112,Expedited,AHMEDABAD,Gujarat,380019,IN
408-6820580-3369900,Standard,BAMBOOFLAT,ANDAMAN & NICOBAR ,744107,IN
406-0746568-5667522,Expedited,THANE,MAHARASHTRA,400607,IN
405-7357134-2684351,Expedited,BIDHAN NAGAR,WEST BENGAL,700091,IN
408-2381271-2167555,Expedited,NEW DELHI,DELHI,110045,IN
408-7136096-2534711,Expedited,NEW DELHI,DELHI,110033,IN
403-4321194-6677964,Standard,NAGPUR,MAHARASHTRA,440010,IN
408-7497936-5072347,Standard,GANDHIDHAM,Gujarat,370201,IN
403-3696909-3055559,Standard,NORTH GUWAHATI,ASSAM,781039,IN
406-4505866-2572308,Expedited,PANCHKULA,HARYANA,134109,IN
407-5002466-9964311,Expedited,JAMMU,JAMMU & KASHMIR,180011,IN
403-1498504-0850761,Standard,RANCHI,JHARKHAND,834001,IN
403-6491630-4065902,Standard,PAVARATTY,KERALA,680507,IN
407-5557297-3094714,Expedited,BENGALURU,KARNATAKA,560099,IN
171-5464480-6888367,Expedited,Akurdi,MAHARASHTRA,411035,IN
171-8277322-2729120,Expedited,KUZHITHURAI,TAMIL NADU,629163,IN
402-3994540-2525902,Standard,Pune,MAHARASHTRA,412205,IN
403-1790150-6188337,Standard,HYDERABAD,TELANGANA,500035,IN
171-0183802-7189963,Standard,HYDERABAD,TELANGANA,500052,IN
407-6848279-9767526,Expedited,THIRUVALLUR,TAMIL NADU,602001,IN
407-4070457-0814769,Expedited,TIRUPATI,ANDHRA PRADESH,517502,IN
407-6525790-7153931,Expedited,MUMBAI,MAHARASHTRA,400059,IN
403-5820122-1343523,Expedited,PUNE,MAHARASHTRA,411006,IN
403-9216175-2199558,Expedited,SHIMLA,HIMACHAL PRADESH,171006,IN
407-6131335-0750730,Expedited,TIRUPATI,ANDHRA PRADESH,517502,IN
404-6085175-5597150,Standard,HYDERABAD,TELANGANA,500011,IN
404-9839350-5131511,Expedited,NEW DELHI,DELHI,110063,IN
171-6061204-6244321,Expedited,PUTHUPPALLY,KERALA,686021,IN
406-9750020-4543501,Standard,COIMBATORE,TAMIL NADU,641010,IN
406-5438254-1465160,Expedited,KOLHAPUR,MAHARASHTRA,416005,IN
403-8793656-9790714,Standard,SIKAR,RAJASTHAN,332001,IN
402-1016194-6469150,Expedited,PRODDATUR,ANDHRA PRADESH,516360,IN
402-5838959-1709148,Expedited,BENGALURU,KARNATAKA,560102,IN
408-2802973-8407569,Expedited,BENGALURU,KARNATAKA,560103,IN
403-4802657-3536368,Expedited,PUNE,MAHARASHTRA,411014,IN
171-4109477-3767527,Expedited,Jaipur,RAJASTHAN,302012,IN
403-4229338-3936348,Standard,KOLKATA,WEST BENGAL,700154,IN
402-2951177-6435517,Expedited,PUNE,MAHARASHTRA,411028,IN
405-0402832-0464316,Standard,Delhi,DELHI,110024,IN
408-7963748-7789967,Expedited,Benaulim,GOA,403716,IN
403-6154557-5057101,Standard,NELLORE,ANDHRA PRADESH,524314,IN
406-9484219-5085950,Standard,ROHTAK,HARYANA,124001,IN
406-7048649-6653153,Expedited,CHENNAI,TAMIL NADU,600100,IN
405-4417601-4298740,Standard,UDUPI,KARNATAKA,576102,IN
402-2086679-2373909,Expedited,NAVI MUMBAI,MAHARASHTRA,400709,IN
407-4736139-8597941,Standard,HOWRAH,WEST BENGAL,711102,IN
407-7196884-0651549,Expedited,LEH,LADAKH,194101,IN
171-6163258-2742709,Expedited,RAJKOT,Gujarat,360007,IN
404-0336550-6182754,Standard,HYDERABAD,TELANGANA,500013,IN
407-8321183-0532341,Expedited,MUMBAI,MAHARASHTRA,400037,IN
171-4773395-6402706,Standard,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN
406-1743525-0984309,Expedited,ROBERTSGANJ SONBHADRA,UTTAR PRADESH,231216,IN
171-7074990-9585955,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN
171-4045145-0349128,Standard,AHMEDABAD,Gujarat,380015,IN
406-4538317-9560335,Expedited,BENGALURU,KARNATAKA,560064,IN
171-7876136-2008367,Expedited,RAYADURG,ANDHRA PRADESH,515865,IN
405-7525708-6014730,Expedited,KOLKATA,WEST BENGAL,700039,IN
405-4904284-6717909,Expedited,KOLKATA,WEST BENGAL,700039,IN
402-4993188-5029169,Expedited,BANGALORE,KARNATAKA,560076,IN
402-2976523-3881158,Expedited,PRODDATUR,ANDHRA PRADESH,516360,IN
407-1070389-3084319,Expedited,COIMBATORE,TAMIL NADU,641028,IN
408-9024019-9394753,Expedited,NAGPUR,MAHARASHTRA,440010,IN
406-0081081-3899514,Expedited,DELHI,DELHI,110049,IN
404-6505172-5129119,Standard,NAWADA,BIHAR,805110,IN
405-4047343-6368353,Expedited,hyderabad,TELANGANA,500086,IN
403-6373266-1213913,Expedited,ALIGARH,UTTAR PRADESH,202001,IN
402-3954165-3412337,Expedited,TADEPALLIGUDEM,ANDHRA PRADESH,534101,IN
404-8025469-0205158,Standard,PUNE,MAHARASHTRA,411038,IN
404-5748501-8809132,Standard,AGRA,UTTAR PRADESH,282005,IN
405-4629553-4641146,Expedited,KOVILPATTI,TAMIL NADU,628501,IN
404-3378313-4761968,Expedited,FARIDABAD,HARYANA,121006,IN
171-2824619-4839546,Expedited,BENGALURU,KARNATAKA,560076,IN
408-1686656-4327515,Expedited,GURUGRAM,HARYANA,122004,IN
402-3181553-5353933,Expedited,PUNE,MAHARASHTRA,411001,IN
404-4448543-0171530,Expedited,HYDERABAD,TELANGANA,500036,IN
404-8504063-1141149,Expedited,Hyderabad,TELANGANA,500056,IN
406-8662679-7622755,Standard,MUMBAI,MAHARASHTRA,400093,IN
402-1442638-8645105,Standard,IMPHAL,MANIPUR,795001,IN
402-1259650-8776360,Expedited,MUMBAI,MAHARASHTRA,400058,IN
403-0247717-7049978,Standard,KOLKATA,WEST BENGAL,700033,IN
402-2036288-5418739,Expedited,MUMBAI,MAHARASHTRA,400067,IN
171-4026947-2714728,Standard,CHENNAI,TAMIL NADU,600096,IN
404-7721137-7327520,Expedited,VASCO DA GAMA,GOA,403802,IN
408-8689902-1905929,Expedited,Pune,MAHARASHTRA,411045,IN
408-3461796-2063565,Standard,RANCHI,JHARKHAND,834002,IN
406-5796986-1346763,Expedited,PUNE,MAHARASHTRA,412406,IN
406-9917651-3716324,Expedited,Dombivili East,MAHARASHTRA,421204,IN
406-4986125-9456361,Standard,GUWAHATI,ASSAM,781003,IN
406-4428656-0116337,Expedited,GUWAHATI,ASSAM,781003,IN
404-6941501-0609140,Expedited,Liluah,WEST BENGAL,711204,IN
404-9235971-5870752,Expedited,KANNUR,KERALA,670001,IN
171-5010081-9607564,Standard,BENGALURU,KARNATAKA,560043,IN
402-5531582-1663569,Standard,RAE BARELI,UTTAR PRADESH,229001,IN
406-5707966-5118751,Standard,SRI GANGANAGAR,RAJASTHAN,335805,IN
405-1555940-5343528,Standard,NEW DELHI,DELHI,110051,IN
407-7667331-8168309,Expedited,PACHORE,MADHYA PRADESH,465683,IN
402-9946777-0561901,Expedited,PUNE,MAHARASHTRA,411001,IN
402-9681747-3496365,Standard,PUNE,MAHARASHTRA,411001,IN
408-4452527-6073106,Expedited,NEW DELHI,DELHI,110017,IN
406-8753027-7311513,Expedited,KALYANI,WEST BENGAL,741235,IN
405-4410593-0855509,Standard,GANGTOK,SIKKIM,737101,IN
406-9156898-8471507,Expedited,MUMBAI,MAHARASHTRA,400037,IN
407-6116440-4165943,Standard,Pune,MAHARASHTRA,411039,IN
407-5519286-4861927,Expedited,Pune,MAHARASHTRA,411039,IN
408-2671806-3918753,Expedited,BENGALURU,KARNATAKA,560092,IN
402-0252484-1237900,Expedited,KALOL GANDHINAGAR DISTRICT,Gujarat,382721,IN
404-8479999-3485130,Expedited,HYDERABAD,TELANGANA,500079,IN
405-8253410-8101951,Standard,Thergoan,MAHARASHTRA,411033,IN
402-6725156-5765910,Expedited,Bangalore,KARNATAKA,560068,IN
171-6416898-3062737,Expedited,Kolkata,WEST BENGAL,700059,IN
403-7605752-3675528,Standard,SHIVAMOGGA,KARNATAKA,577201,IN
402-6075049-8916333,Expedited,PUNE,MAHARASHTRA,411001,IN
406-9407075-7107512,Standard,PUNE,MAHARASHTRA,412406,IN
171-6595854-1130706,Expedited,Hyderabad,TELANGANA,500052,IN
406-7982896-8053119,Expedited,GURDASPUR,PUNJAB,143521,IN
404-1815479-4067566,Expedited,Sullurupeta,ANDHRA PRADESH,524121,IN
404-5275650-7423568,Standard,BHOPAL,MADHYA PRADESH,462026,IN
408-1829085-5734717,Standard,KALYAN,MAHARASHTRA,421004,IN
406-4929057-8397135,Expedited,Coimbatore,TAMIL NADU,641025,IN
405-1943029-2030743,Expedited,Chennai,TAMIL NADU,600073,IN
408-1327723-9763533,Expedited,ANANTAPUR,ANDHRA PRADESH,515001,IN
403-5708551-6362724,Expedited,COIMBATORE,TAMIL NADU,641034,IN
402-1449917-3876333,Expedited,VADODARA,Gujarat,390010,IN
402-3483538-5599562,Expedited,CHENNAI,TAMIL NADU,600078,IN
402-7037568-0001157,Expedited,PUNE,MAHARASHTRA,411001,IN
406-5185226-6777163,Expedited,ELURU,ANDHRA PRADESH,534001,IN
404-8563510-4833165,Expedited,NAGPUR,MAHARASHTRA,440024,IN
408-5991995-6249168,Standard,VIJAYAWADA,ANDHRA PRADESH,522501,IN
407-3684857-0697147,Standard,VELLAKOIL,TAMIL NADU,638111,IN
408-9106439-5885107,Expedited,MUMBAI,MAHARASHTRA,400092,IN
408-8004396-8738700,Standard,Secunderabad,TELANGANA,500049,IN
403-9727167-4501913,Expedited,Thiruvananthapuram,KERALA,695014,IN
408-3459142-6717930,Standard,PAPANNAPET,TELANGANA,502125,IN
402-0844168-0069113,Expedited,HYDERABAD,TELANGANA,500018,IN
405-4047270-5955547,Standard,Thergoan,MAHARASHTRA,411033,IN
408-7447427-0950732,Standard,HYDERABAD,TELANGANA,500047,IN
404-9562800-7386729,Expedited,HYDERABAD,TELANGANA,500084,IN
171-2213819-3717947,Standard,HYDERABAD,TELANGANA,500045,IN
404-9288196-2160351,Expedited,NATHAMPANNAI,TAMIL NADU,622002,IN
403-6540439-5965964,Expedited,Thiruvananthapuram,KERALA,695014,IN
402-5418447-8237962,Expedited,PUNE,MAHARASHTRA,411001,IN
402-5194185-2554707,Expedited,PUNE,MAHARASHTRA,411028,IN
408-9282636-8171567,Expedited,SANGAREDDY,TELANGANA,502001,IN
406-2200475-2296347,Standard,HUBBALLI,KARNATAKA,580023,IN
171-4618339-3052326,Expedited,AHMEDABAD,Gujarat,380058,IN
402-3227170-1027509,Expedited,BARAMATI,MAHARASHTRA,413102,IN
404-8702991-9301108,Standard,CHHUTMALPUR,UTTAR PRADESH,247662,IN
171-3059469-9500330,Expedited,BENGALURU,KARNATAKA,560068,IN
171-9580165-4894768,Expedited,THANE,MAHARASHTRA,400615,IN
403-4415162-7223500,Expedited,MUMBAI,MAHARASHTRA,400021,IN
403-1191728-6068363,Expedited,THIRUVANANTHAPURAM,KERALA,695003,IN
402-0380932-4913923,Standard,KOZHIKODE,KERALA,673005,IN
406-8960019-2580321,Standard,BHANDARA,MAHARASHTRA,441904,IN
171-7734273-7665127,Standard,PUNE,MAHARASHTRA,412308,IN
405-5572401-0981125,Expedited,NEW DELHI,DELHI,110085,IN
408-7684932-4724342,Standard,NEW DELHI,DELHI,110063,IN
408-1837114-6895565,Expedited,PUNE,MAHARASHTRA,411001,IN
407-4348459-1436312,Expedited,Mumbai,MAHARASHTRA,400092,IN
408-2397532-2455520,Expedited,Varanasi,UTTAR PRADESH,221106,IN
402-9905096-7491527,Standard,JAGDALPUR,CHHATTISGARH,494001,IN
171-5653511-2693950,Expedited,BIDAR,KARNATAKA,585401,IN
402-4587917-9909966,Expedited,BARAMATI,MAHARASHTRA,413102,IN
403-3065404-0711515,Standard,BALLY,WEST BENGAL,711202,IN
403-1495258-8813136,Expedited,HYDERABAD,TELANGANA,500043,IN
402-6652485-0882757,Expedited,GHAZIABAD,UTTAR PRADESH,201005,IN
406-5016044-0561165,Expedited,ETAH,UTTAR PRADESH,207001,IN
403-0821978-4028317,Expedited,THRISSUR,KERALA,680586,IN
408-7024550-1909960,Expedited,PUNE,MAHARASHTRA,411057,IN
406-9285202-3469955,Expedited,BENGALURU,KARNATAKA,560017,IN
406-8993716-3257121,Expedited,BENGALURU,KARNATAKA,560032,IN
402-7881728-2403523,Expedited,BENGALURU,KARNATAKA,560062,IN
403-3025590-6245920,Expedited,HYDERABAD,TELANGANA,500008,IN
407-5648985-7882728,Expedited,Ambala Cantt,HARYANA,133001,IN
407-3871946-8509152,Expedited,PATNA,BIHAR,800004,IN
403-0710422-8181144,Standard,pune,MAHARASHTRA,410506,IN
404-6533152-0865927,Standard,Gola cholapur varanasi,UTTAR PRADESH,221101,IN
404-7456884-8112364,Standard,THODUPUZHA,KERALA,685584,IN
408-4423657-1287534,Expedited,MUMBAI,MAHARASHTRA,400078,IN
406-5320090-1121946,Expedited,MARGAO,GOA,403602,IN
171-7172943-0313163,Expedited,MUMBAI,MAHARASHTRA,400066,IN
406-8750261-7499519,Expedited,Varanasi,UTTAR PRADESH,221003,IN
171-0028052-5114773,Standard,NEW DELHI,DELHI,110065,IN
171-6841710-1676349,Expedited,pune,MAHARASHTRA,411027,IN
404-0656778-2482707,Expedited,GUWAHATI,ASSAM,781012,IN
406-0329432-3395528,Expedited,SALUR,ANDHRA PRADESH,535591,IN
403-3738434-5041142,Standard,NOIDA,UTTAR PRADESH,201301,IN
402-9330292-1026754,Expedited,PALAKKAD,KERALA,678013,IN
407-9222190-7824366,Expedited,PATNA,BIHAR,800025,IN
402-1325112-1322768,Standard,DEHRADUN,UTTARAKHAND,248005,IN
404-1996409-1052352,Expedited,VAZHAKKALA,KERALA,682039,IN
407-6986403-5757937,Expedited,THRISSUR,KERALA,680002,IN
407-7498847-9390728,Expedited,PATNA,BIHAR,800004,IN
403-3156771-5141138,Expedited,Pune,MAHARASHTRA,411061,IN
407-8054116-4378714,Standard,THANE WEST,MAHARASHTRA,400602,IN
171-1576547-2274712,Expedited,Chennai,TAMIL NADU,600116,IN
404-1735180-1757958,Expedited,MUMBAI,MAHARASHTRA,400058,IN
403-6572399-5043526,Standard,PIRANGUT,MAHARASHTRA,412115,IN
404-9905595-2467568,Standard,CHERANALLUR,KERALA,682023,IN
403-8071468-7513956,Expedited,HYDERABAD,TELANGANA,500084,IN
171-6963503-5105100,Expedited,PARASSALA,KERALA,695502,IN
405-3830633-1141952,Standard,Coimbatore,TAMIL NADU,641659,IN
171-5819775-6001141,Standard,Srinagar,JAMMU & KASHMIR,190010,IN
402-6142739-1819549,Expedited,BENGALURU,KARNATAKA,560073,IN
403-1223458-7322743,Expedited,UPPINANGADY,KARNATAKA,574241,IN
408-9588707-2033944,Expedited,Shivamogga,KARNATAKA,577233,IN
404-1496137-7796369,Standard,FARIDABAD,HARYANA,121002,IN
408-5040047-2183520,Expedited,DIMAPUR,NAGALAND,797115,IN
405-9883715-7442758,Standard,KOLHAPUR,MAHARASHTRA,416003,IN
405-6274343-9529962,Expedited,KOLHAPUR,MAHARASHTRA,416003,IN
407-3181247-1242761,Expedited,CHAKDAHA,WEST BENGAL,741222,IN
406-3035281-7482756,Expedited,SHIVAMOGGA,KARNATAKA,577201,IN
405-3674605-0777128,Standard,BENGALURU,KARNATAKA,560028,IN
407-6521182-8050722,Standard,KOLKATA,WEST BENGAL,700065,IN
404-1956450-0677906,Expedited,CHENNAI,TAMIL NADU,600040,IN
408-7025716-5401145,Expedited,CHENNAI,TAMIL NADU,600043,IN
402-1030880-6569152,Expedited,Dombivli West,MAHARASHTRA,421202,IN
171-8337240-6507514,Standard,RAXAUL BAZAR,BIHAR,845305,IN
405-9054331-5336353,Expedited,HYDERABAD,TELANGANA,500033,IN
404-6970930-1263529,Standard,RAIPUR,CHHATTISGARH,492001,IN
408-1608381-0621118,Expedited,MUMBAI,MAHARASHTRA,400062,IN
403-1669923-3501121,Standard,NEW DELHI,DELHI,110025,IN
402-2318012-7061953,Standard,Bharuch,Gujarat,392012,IN
407-5428352-6838762,Expedited,BENGALURU,KARNATAKA,560043,IN
407-6122094-5827567,Standard,THIRUVANANTHAPURAM,KERALA,695043,IN
403-8080106-2087512,Expedited,WARANGAL,TELANGANA,506349,IN
406-7002738-6251508,Standard,BAMBOLIM,GOA,403202,IN
402-4925539-2905928,Expedited,Bharuch,Gujarat,392012,IN
407-8907872-1967537,Standard,KOLKATA,WEST BENGAL,700065,IN
403-6269022-3689131,Expedited,JAMMALAMADUGU,ANDHRA PRADESH,516434,IN
404-2748789-5753956,Standard,NEW DELHI,DELHI,110092,IN
406-8794512-6588346,Standard,PUNE,MAHARASHTRA,411038,IN
402-7244080-3827500,Standard,CHENNAI,TAMIL NADU,600017,IN
407-0640313-2658756,Expedited,BENGALURU,KARNATAKA,560037,IN
407-6292506-1762708,Expedited,LUCKNOW,UTTAR PRADESH,226021,IN
402-8296601-9947563,Expedited,SECUNDERABAD,TELANGANA,500011,IN
402-2994014-9261150,Expedited,KALINAGAR,UTTAR PRADESH,262124,IN
406-7881853-2657154,Expedited,Kalyan,MAHARASHTRA,421201,IN
171-4795976-4988327,Standard,Kolkata,WEST BENGAL,700063,IN
407-5982996-0378730,Expedited,LUCKNOW,UTTAR PRADESH,226029,IN
406-0537547-8509917,Expedited,RAJKOT,Gujarat,360001,IN
403-9836963-7169900,Expedited,PRODDATUR,ANDHRA PRADESH,516360,IN
403-0085128-3289923,Expedited,Solapur,MAHARASHTRA,413006,IN
405-7801019-5269101,Standard,BENGALURU,KARNATAKA,560087,IN
408-5058595-6302758,Expedited,BOISAR,MAHARASHTRA,401504,IN
408-2535643-2655542,Standard,GHAZIABAD,UTTAR PRADESH,201014,IN
402-2580374-8395534,Expedited,CHANDIGARHChandigarh,CHANDIGARH,160011,IN
405-0453052-5221160,Expedited,Tirupati,ANDHRA PRADESH,517501,IN
406-5298373-0379534,Standard,BHOPAL,MADHYA PRADESH,462047,IN
171-4650697-9239540,Expedited,JORHAT,ASSAM,785005,IN
404-4478560-4085114,Expedited,PEDDAPALLE,TELANGANA,505172,IN
402-3884096-5191528,Expedited,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201307,IN
404-3204171-9024304,Standard,NEW DELHI,DELHI,110018,IN
171-6918843-8606715,Expedited,PRODDATUR,ANDHRA PRADESH,516360,IN
408-4478656-1894710,Expedited,VARANASI,UTTAR PRADESH,221001,IN
407-3795297-1917927,Expedited,GHAZIABAD,UTTAR PRADESH,201001,IN
404-1350205-5117160,Expedited,KARNAL,HARYANA,132001,IN
405-8822904-8395523,Expedited,PATNA,BIHAR,800001,IN
171-4683811-0373131,Standard,SRINAGAR,JAMMU & KASHMIR,190010,IN
408-7843132-6008340,Expedited,RANCHI,JHARKHAND,834001,IN
171-4456244-0033111,Expedited,BURDWAN,WEST BENGAL,713127,IN
171-1780028-7275548,Standard,PUNE,MAHARASHTRA,411014,IN
171-1423015-8144304,Expedited,PUNE,MAHARASHTRA,411014,IN
407-1137396-3178766,Expedited,Ghaziabad,UTTAR PRADESH,201016,IN
406-6299319-0233128,Expedited,PERAKAM,KERALA,680505,IN
406-5923394-6834710,Standard,PERAKAM,KERALA,680505,IN
406-8699293-3949148,Standard,AURANGABAD,MAHARASHTRA,431005,IN
404-9605365-4451510,Standard,GREATER NOIDA,UTTAR PRADESH,201308,IN
171-2167713-3553941,Expedited,NEW DELHI,DELHI,110093,IN
405-8253192-2896366,Standard,NEW DELHI,DELHI,110085,IN
406-8353542-1899506,Expedited,GAJENDRAGARH,KARNATAKA,582114,IN
171-4161690-8509900,Standard,THANE,MAHARASHTRA,401107,IN
404-7927121-8045140,Expedited,BENGALURU,KARNATAKA,560073,IN
407-7550128-3829108,Expedited,BENGALURU,KARNATAKA,560056,IN
404-4497326-7391536,Standard,NEW DELHI,DELHI,110043,IN
404-7673109-0800358,Expedited,SAGAR,KARNATAKA,577401,IN
171-3182473-4849909,Expedited,SECUNDERABAD,TELANGANA,500003,IN
407-5024910-7424346,Standard,DHENKANAL,ODISHA,759039,IN
408-7162224-4894706,Standard,NAINITAL,UTTARAKHAND,263139,IN
171-0662751-1635530,Expedited,Mumbai,MAHARASHTRA,400068,IN
408-9146459-8940303,Standard,NOIDA,UTTAR PRADESH,201305,IN
171-7584019-6325100,Standard,THANE,MAHARASHTRA,401107,IN
402-3229176-4712347,Expedited,VIJAYAWADA,ANDHRA PRADESH,520008,IN
171-6342499-3397109,Standard,MUMBAI,MAHARASHTRA,400050,IN
402-0114840-8557937,Expedited,LUCKNOW,UTTAR PRADESH,226021,IN
404-7205917-9466710,Expedited,GURUGRAM,HARYANA,122006,IN
404-2348908-7168314,Expedited,BENGALURU,KARNATAKA,560076,IN
404-4211392-6268348,Expedited,BANGALORE RURAL,KARNATAKA,560067,IN
405-4070439-0949927,Expedited,RUDRAPUR,UTTARAKHAND,263153,IN
406-8581197-7414731,Expedited,Mumbai,MAHARASHTRA,400053,IN
406-6911589-1593134,Expedited,Mumbai,MAHARASHTRA,400053,IN
405-0614866-4475538,Standard,Nandyal,ANDHRA PRADESH,518501,IN
407-9255916-3593963,Standard,JALNA,MAHARASHTRA,431203,IN
406-2421012-5328362,Expedited,KOLKATA,WEST BENGAL,700034,IN
406-9316009-7601115,Expedited,ANNAMALAI NAGAR,TAMIL NADU,608002,IN
407-6514628-9803538,Expedited,MUMBAI,MAHARASHTRA,400019,IN
407-4198633-3161114,Standard,MUMBAI,MAHARASHTRA,400019,IN
406-8109321-1182741,Expedited,PUDUCHERRY,PUDUCHERRY,605008,IN
402-4276963-9186749,Expedited,NEW DELHI,DELHI,110001,IN
402-6682480-8100319,Expedited,NAHAN,HIMACHAL PRADESH,173001,IN
404-0081203-5579508,Expedited,NEW DELHI,DELHI,110071,IN
408-6357760-6064311,Standard,MUMBAI,MAHARASHTRA,400101,IN
403-3400570-6477961,Expedited,DAVANAGERE,KARNATAKA,577002,IN
405-3965214-4675550,Expedited,JAIS,UTTAR PRADESH,229305,IN
402-3483345-9582703,Expedited,Hyderabad,TELANGANA,501218,IN
406-7086810-3136309,Standard,SIRKALI,TAMIL NADU,609111,IN
406-3065707-7202726,Standard,Warangal,TELANGANA,506002,IN
408-1458501-4745109,Standard,Howrah,WEST BENGAL,711101,IN
405-3893438-2655559,Expedited,Kumbabad,KERALA,689547,IN
407-0023270-2527545,Expedited,MUMBAI,MAHARASHTRA,400055,IN
403-2237276-4788319,Standard,CHENNAI,TAMIL NADU,600015,IN
407-8972102-3480362,Expedited,CHENNAIChennai,TAMIL NADU,600100,IN
405-3585853-9197928,Expedited,Pune,MAHARASHTRA,411042,IN
406-8130638-1437117,Expedited,VARANASI,UTTAR PRADESH,221108,IN
403-3745999-1573955,Expedited,PALAKKAD,KERALA,679554,IN
404-8620040-4417139,Expedited,PANIPAT,HARYANA,132103,IN
404-6431152-2470763,Expedited,NEW DELHI,DELHI,110053,IN
403-4246306-0569154,Standard,Vellore,TAMIL NADU,632004,IN
405-7457399-0073160,Expedited,Nashik,MAHARASHTRA,422009,IN
405-0938832-0766726,Expedited,Nashik,MAHARASHTRA,422009,IN
171-3506935-6665909,Expedited,SECUNDERABAD,TELANGANA,500003,IN
408-1319931-3781132,Expedited,BENGALURU,KARNATAKA,560066,IN
405-6326797-1737944,Standard,KOLKATA,WEST BENGAL,700068,IN
171-5520376-1948325,Standard,Chennai,TAMIL NADU,600094,IN
403-3833843-1893919,Expedited,JAMMALAMADUGU,ANDHRA PRADESH,516434,IN
404-5309427-3721961,Expedited,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,629171,IN
404-8241512-9857117,Expedited,JAIPUR,RAJASTHAN,302006,IN
403-0637463-9747542,Standard,NEW DELHI,DELHI,110025,IN
402-3083241-2619560,Expedited,BANGALORE,KARNATAKA,560076,IN
406-9612808-9033949,Expedited,SHAHAPUR THANE DISTRICT,MAHARASHTRA,421601,IN
402-0618317-8119542,Expedited,Durgapur,WEST BENGAL,713202,IN
404-0592925-8308335,Expedited,VIJAYAWADA,ANDHRA PRADESH,520001,IN
405-1297932-9086755,Expedited,JALALABAD SHAHJAHANPUR DISTRICT,UTTAR PRADESH,242221,IN
407-2739136-2619517,Expedited,RAIPUR,CHHATTISGARH,492001,IN
404-1766089-5521118,Expedited,BENGALURU,KARNATAKA,560001,IN
405-0218509-9005915,Expedited,SILCHAR,ASSAM,788005,IN
403-9392247-3672360,Expedited,VADODARA,Gujarat,390019,IN
405-7253365-9978721,Standard,MUMBAI,MAHARASHTRA,400099,IN
407-9714043-6839511,Expedited,SILCHAR,ASSAM,788005,IN
405-3742783-6553118,Standard,AHMEDABAD,Gujarat,380015,IN
406-7360757-1454736,Expedited,SAHARANPUR,UTTAR PRADESH,247001,IN
406-5547998-0702728,Expedited,PATNA,BIHAR,800024,IN
402-5928082-1889904,Expedited,HOWRAH,WEST BENGAL,711103,IN
404-7230959-7754737,Expedited,BERHAMPORE,WEST BENGAL,742103,IN
405-7969447-0918763,Standard,MAHAD,MAHARASHTRA,402301,IN
171-0547069-1826741,Standard,BHOPAL,MADHYA PRADESH,462038,IN
402-3971535-8263516,Expedited,BENGALURU,KARNATAKA,560057,IN
403-9136185-7637113,Expedited,NEW DELHI,DELHI,110009,IN
406-7371860-0477108,Standard,BENGALURU,KARNATAKA,560085,IN
404-9857567-7171569,Expedited,HOWRAH,WEST BENGAL,712404,IN
403-7975324-2598720,Expedited,KOLKATA,WEST BENGAL,700014,IN
402-0018480-5374732,Standard,VARANASI,UTTAR PRADESH,221106,IN
407-3522273-1474706,Expedited,KELAMBAKKAM,TAMIL NADU,603103,IN
