Order_ID,ship_postal_code,Quantity
408-1236296-2590762,401501,1
403-7320618-5624313,560032,1
404-6264438-3549950,560045,1
171-8972655-7970714,700027,0
405-5157819-7073902,142026,1
408-1966489-3608301,403507,1
407-2271003-7172360,586101,1
402-9014028-8188339,140412,1
407-5141725-1849167,411035,1
404-7573121-7392311,441208,0
402-7070902-2769905,620008,1
402-4142873-6172362,620008,1
402-3216265-6314738,620008,1
407-1321844-4182740,500055,1
403-0094482-4872300,751030,1
403-9617669-0919559,575004,1
404-9354709-8610739,570008,0
171-9371620-1438748,670304,1
171-0523381-0269124,670304,1
403-7324819-3974715,560102,1
405-7707832-1284329,560061,1
407-1836806-5381949,757037,1
171-2788936-5479511,523002,1
403-8143190-3887543,690504,1
406-1315623-1433131,600077,1
408-5672511-6529966,415612,1
171-0851790-7143554,400083,1
405-7388135-0804314,524004,2
405-7380769-0002702,524004,1
407-1389792-7069105,141012,1
408-4962609-1808362,560076,1
406-9698026-8921918,805110,1
403-2506967-6172348,411007,1
403-9728747-9885961,400022,1
403-2933471-0251546,400022,1
404-2940523-8614723,680005,1
406-8357845-9548307,411038,1
406-6964377-9386760,411038,1
404-8754543-9588366,143001,1
406-1443357-7497906,670631,0
404-9088610-8533169,686006,1
171-4265210-6003551,360370,1
408-2507047-1304304,226021,1
404-8477108-8030739,110035,1
403-3363479-2028328,412307,1
405-3230328-4870768,143001,1
408-1710448-8316365,400072,1
408-4902644-2141121,560068,1
404-7301593-6677153,673309,1
402-6944073-8605946,122018,1
404-9021739-3435552,604407,1
405-2439829-2719516,500010,1
406-2373860-8311566,530001,1
407-3384516-1284309,453441,0
403-2558326-3901907,110053,1
408-2047321-3339510,245205,1
405-6853784-4876309,560016,1
407-0728998-0942722,403707,1
403-7802007-6005165,466115,1
408-9589278-2040311,600001,1
403-4754752-5176316,520003,1
408-7495600-4482734,533006,1
405-5086982-2951505,400076,1
402-2033484-9333904,400095,1
404-6160395-3873921,500089,1
403-6686666-9957926,522201,0
408-9321261-7109948,504208,1
408-0731164-4971550,732139,1
405-2581875-4881140,400095,0
402-5530169-6441167,495006,1
402-4063387-3053168,562117,0
407-7696274-4322728,560097,1
403-6504673-3853961,801503,1
404-9605507-2389125,637002,1
408-5263670-5969960,581115,1
408-6193266-9381964,500090,1
402-2700511-3357126,751003,1
171-3316534-6387542,575003,1
402-1856398-1124338,122002,1
407-6551849-6992366,201009,1
404-1411054-8881163,682034,1
404-3393970-1519538,751003,0
408-4571685-2285133,400031,1
408-2304564-5653104,400031,1
406-4008837-2924315,700064,1
402-2514777-3806711,500049,1
404-8404829-8400355,462010,1
406-4364315-3830718,444605,1
406-2909501-9409913,600100,1
403-7817495-9877924,122004,1
402-3811589-6137903,122017,1
407-8223641-3660324,560066,1
171-2824631-6881111,500049,1
407-2176314-8578730,631003,1
408-9620821-1215551,500074,1
404-8681598-5763546,682027,1
402-1721494-5922762,521260,1
404-6545781-0794705,682027,1
407-2743590-4420328,563131,1
406-6779636-4887521,226004,1
171-5285168-1066754,482001,1
406-2267667-5743523,201012,1
405-7592922-8493955,700103,1
404-5778209-9604330,400016,1
407-2346774-4149907,500062,1
407-3757199-0951511,226016,1
403-2252281-9447526,686601,1
405-7886057-8157111,122003,1
171-5486844-3528300,562110,1
406-6203570-9913945,751020,1
407-2539556-1727548,400016,1
406-7132733-2807505,401208,1
402-0075652-9967569,621715,1
405-5841544-8133927,396191,1
405-1114294-1741950,400095,1
404-5620421-3228301,500089,0
171-0054121-2231545,500081,1
404-2241909-4979526,500089,1
405-1627240-4081952,202001,1
406-8925140-9563545,520007,0
408-4101488-2478734,380015,1
405-0234586-5105141,531163,1
402-8328317-0449900,734010,1
408-6126344-5045904,122001,1
402-7687537-9657136,791110,1
402-9343356-0324336,400099,1
408-5982017-8527568,600123,1
408-2561402-7283517,122001,1
408-5778026-4376303,695006,1
405-4700509-9145146,400053,1
407-6020149-2593130,560037,1
406-5050921-9958766,441110,1
407-9133181-8416311,452016,1
406-0903334-1061945,400011,1
406-0457783-0713164,676501,1
407-8706665-5488326,795001,1
171-5302298-2221164,506001,1
406-7429083-3865950,121005,1
404-4565013-6812369,560058,1
404-4901284-3961162,244001,1
404-2814443-6255567,244001,2
407-4522301-4632302,244901,1
402-8890769-9269915,751019,1
404-2858188-3516308,403726,1
403-4930178-5004361,410206,1
404-9132114-7441943,580001,1
403-6890271-2526741,602026,1
408-9184775-1206753,627426,1
403-6988856-6986720,625009,1
403-2305220-5475502,400083,1
408-9795316-4751563,110052,1
171-6157951-5116310,700028,1
404-3613683-5855500,482002,1
403-8087850-2893101,380058,1
407-2533825-3235506,411022,0
405-3978413-4305958,412105,1
405-0632024-6374702,500083,1
404-7132309-2417114,400104,1
404-6345820-5665153,400104,1
404-8063821-0529137,411018,1
403-8270008-2989933,828301,1
407-3773547-2708328,700028,1
405-4532176-8502764,735101,0
406-1709355-7801155,560068,1
402-0462250-3153921,121002,1
171-5213461-6837936,110035,1
405-9429624-7301931,401102,1
407-2013721-9458746,110096,1
405-8962192-7310759,500050,1
171-1275478-8779504,560076,1
408-5490715-2684324,500002,1
406-2827635-2283505,400708,1
408-1727568-9031541,636457,1
404-3034160-6680315,360001,1
171-4885349-3120329,226026,1
171-2294678-3300309,226026,1
405-0782334-2399523,400604,0
403-5424420-2896339,411038,1
407-0322613-6613975,560077,1
404-5037517-7189140,470002,0
171-9984768-1682727,400066,1
171-9829860-3505930,122001,1
171-3288787-0784300,284120,1
403-2530108-6966715,411014,1
403-2010203-3884306,411014,1
402-2578313-0493949,500090,1
402-1520937-6085903,500090,1
408-2379661-8933944,533005,1
171-8145951-0692309,500050,1
403-8296047-0758728,401105,1
171-2734924-8133967,110045,1
171-2735199-3709137,500050,1
404-6164322-7380355,781021,1
171-2167493-0853927,483501,1
171-0095893-9300332,201301,0
406-3539025-1852342,411037,1
408-3740337-2317169,122003,1
402-2445827-4718735,273003,1
408-2204400-4285949,110009,0
406-5822663-7616343,411037,1
402-7039527-8112319,273003,1
403-3865476-1269111,226016,1
408-3069057-3205104,110009,0
402-2929026-9008304,813214,1
405-5793145-9402724,700136,1
408-9908004-9482720,400077,1
171-9036264-0009102,411033,1
407-8671540-8736366,560047,1
402-3108016-6385119,411009,1
405-6773528-8134763,400011,1
407-3999786-0839511,560076,1
403-2617526-5491518,110085,1
406-7474781-6255565,500027,1
403-6846831-0477108,560025,1
407-6658196-4197166,713213,1
402-8323760-9734743,390007,1
171-5799262-6304328,201301,1
408-6152056-1539552,175001,1
402-5988496-4718711,176215,1
406-5192964-9293165,600040,1
404-6445642-9929156,400061,1
408-7338784-9265924,403713,1
403-3931604-1967505,641027,1
403-6056228-1922734,560025,1
405-3158219-1841909,500091,1
408-7277732-9480347,711114,1
171-8216457-9769115,208011,1
408-6774987-7409950,403713,0
408-0998890-0981958,400042,1
404-0993115-3374756,560035,1
408-3555944-0143518,500025,1
402-6871689-7876338,500100,1
402-8864695-5544317,500100,1
171-2293355-9152308,263601,1
406-6668233-2645100,411014,1
406-3518001-0349924,411014,1
171-3756573-7658728,124507,1
405-2580027-6001123,160047,1
402-8541299-0717125,110021,1
404-9896047-1955559,821307,1
404-5548390-5405147,821307,1
408-9788568-9087517,110017,1
404-1297257-5035532,500039,1
171-0905304-2503541,575002,1
405-1778416-9428361,600093,1
408-3185531-0235549,110017,0
405-7604758-5989138,600095,1
402-7249841-4848329,678006,1
171-9636237-0555564,411014,1
171-8656605-4117929,411014,1
404-7905402-3337932,110032,1
407-8968396-8435563,411006,1
406-3383971-5884317,682021,1
403-3839740-2398732,517501,1
171-3068671-5036304,560016,1
406-2842521-0589963,500049,1
404-7199398-8724337,600013,1
408-3829538-6202755,421301,1
405-8263945-9458766,394210,1
402-9912024-5932312,682002,1
406-2344255-3518721,673008,1
404-6730911-9130722,400025,1
404-6093751-1125925,396165,1
402-9640119-5086748,500040,1
406-7007498-9593912,795010,1
406-0749104-6904302,400083,1
404-8394997-2549916,560066,1
403-3158263-2398722,600037,1
407-7406897-0041944,560066,1
405-4206165-5286727,470775,1
406-7384157-9836307,741235,1
404-6850003-3660346,560066,0
405-2994210-9913129,124507,1
404-9110969-3794728,560071,1
406-9167146-5786718,110030,1
404-1402586-3239523,333001,1
407-6463341-6613912,210427,1
171-4680691-8599500,400067,1
405-9266783-7585127,135003,1
404-9363984-4201904,560032,1
408-2062903-3664301,751002,1
408-2482589-1023551,226020,1
407-5223713-1165930,800024,1
404-1877541-5221952,400703,1
404-2352766-3945135,148001,1
406-1425182-9361912,854113,1
171-1354306-2141953,678008,1
403-3013817-6897930,560016,1
402-6325585-6565905,641006,1
402-7855988-1818760,380061,1
404-6444156-5685956,635109,1
404-9699782-1362713,831013,1
405-1214964-3833928,560097,1
407-3657032-4176340,201011,1
171-3400736-5324308,734301,1
403-1104585-6453160,700054,1
407-6559452-9725109,122003,1
406-0458779-7669941,110063,1
408-1770139-9169967,500025,1
406-0794552-2949124,560082,1
171-0676954-3582750,500062,1
405-3083208-8822761,560087,1
406-7479175-2596331,560078,1
406-6050327-9312338,560102,0
407-5798694-0176369,500026,1
408-0050092-7104315,517644,1
405-2979383-2614759,110063,0
404-0100859-6254735,580030,1
171-7393804-1209152,400066,1
404-4219604-7757909,500044,1
404-2232443-8683565,583275,1
404-0528606-1925906,583275,1
405-9714025-6357124,110063,0
408-1603982-4846759,531162,1
408-8721426-3225144,110096,1
406-8427473-2158709,263642,1
171-5063802-9737935,560100,1
408-4185547-2473966,500017,1
408-3938978-8252313,500017,1
406-2244966-2712344,586101,1
405-1115040-8450763,396580,0
403-1327238-3721167,795001,1
404-8625290-9947561,500032,1
408-0782616-1601118,800014,1
405-7218001-8339525,560079,1
171-3930477-2802708,122002,1
403-8514951-8910749,560035,1
405-0299957-8865907,641114,1
408-5720037-3529128,421301,1
407-3538826-9974769,520010,1
403-0977703-2323537,700047,1
405-3581690-7152342,400706,1
408-1255992-9858726,743375,1
403-0592479-6660365,466116,1
408-3902876-7457104,560035,0
408-5071552-0639540,560098,1
404-6941369-2501151,737102,1
403-1773729-6010740,421503,1
406-1799078-6679566,201301,1
406-7531286-0913140,380015,1
407-0470426-1506754,571401,1
406-6345931-2751513,560049,1
405-8296949-6829131,324001,1
171-7201440-5445144,110065,1
408-1202315-2313942,208022,1
405-7992931-1686717,176061,1
405-3550293-2897967,582118,0
406-2780237-0934763,520010,1
408-2582686-5558741,796012,1
408-9771117-5231554,768218,1
408-0249773-8315507,500034,1
403-0559040-3638757,110008,1
406-4336485-9558700,641030,1
171-7418006-2605134,302001,1
171-5983556-4203549,629501,1
406-2284261-5849905,680687,1
408-4346498-5397943,560100,1
402-8648801-1237910,202001,0
408-4606403-5967519,600088,1
402-8322194-8278759,626111,1
403-9757537-9024360,600080,1
403-6058973-2594729,400088,1
403-1133130-4528360,400088,1
408-8839797-3040310,570020,1
407-9015228-8740343,160055,1
405-1898870-5682705,761110,1
408-3521730-4070743,560083,1
408-0638366-1737161,636001,1
403-6977693-8998736,600080,1
405-9367175-7019566,670503,1
407-0641486-7880362,143001,1
403-5815306-3548308,575015,1
402-3115830-6689961,560103,1
408-5736389-9133118,843108,0
402-4356138-8969955,201301,1
408-2830667-3704368,400102,1
408-0637288-9429107,110005,1
407-8920682-7553908,600117,1
407-2768781-6867555,600117,1
408-0974972-7617966,403713,1
406-8159080-6741110,121003,1
171-0925703-2663523,530013,1
171-4528351-8572307,422011,1
171-3492562-4138718,571807,1
405-6509584-8024316,522414,1
408-7073069-4606764,400059,1
403-0582858-3123566,670594,1
403-6701526-5363537,560093,1
403-6656264-3633110,226021,1
406-8100907-6491562,600041,1
407-9454955-5931525,400101,1
406-0269339-2995526,854301,1
402-2260111-8170709,500050,1
404-4302235-8445112,683541,1
171-7787727-0693142,440034,1
408-9393893-0710765,400072,1
406-5273558-0559512,144001,1
407-6047065-8740357,500053,1
404-0477184-5101100,400705,1
406-5293356-3238729,575018,1
408-8168399-9517153,411046,1
404-3624581-7435537,600129,1
171-3483206-1321919,713101,1
403-4107608-6001909,735101,0
403-7804315-4741924,144819,1
408-2123613-2765905,382006,1
408-8543990-4380343,600088,1
405-6542897-7355559,500047,1
402-3881536-9493168,560091,1
403-4942991-5057923,190015,1
402-5947784-7389128,502001,1
171-3325709-1418765,641062,1
406-6150236-8562711,443001,1
408-4765718-3869158,796012,1
402-7702847-3013945,502001,1
402-0718136-9118767,627117,1
171-2508302-9373960,841301,1
405-6114420-9036330,641015,0
408-8687663-3093135,500060,0
408-2585534-8412335,500060,1
402-8827598-0961911,392001,1
402-6225310-9503569,734011,1
171-0338089-0026735,770001,1
406-0899315-4496354,689581,1
171-9605453-9826749,585105,1
405-1365097-0132364,411023,1
408-7165912-9165164,500018,1
407-8086524-7153163,520003,1
407-3198177-9237952,520003,1
405-7896502-7090742,206121,1
408-4444147-4228328,390011,1
404-8508385-1957110,560003,0
405-8326829-7617915,600042,0
406-4147338-1119510,683102,1
404-1724516-2025153,800014,1
171-9203634-5244338,500049,1
405-1733816-7189148,600007,1
403-8418811-2010741,412207,1
408-5170446-2057912,110018,1
404-4031095-2233952,800014,1
405-6130352-7051513,411006,1
407-1586345-6408334,201306,1
408-5510957-3634720,682301,1
408-7400546-7353962,422101,1
171-3457989-1789135,500010,1
406-1531380-2833910,262201,1
171-2946283-1297903,641604,1
171-7396716-2141112,751003,1
406-7754212-3161943,521301,1
403-8784630-5730714,576106,1
406-6103094-8497103,613005,1
406-0796484-3528319,613005,1
171-8790027-9769922,411021,1
406-4179850-5481954,680507,1
404-3460268-2307532,226016,1
402-9125430-6010718,500070,1
403-4622769-4880308,303007,0
406-1943844-7823521,201019,1
404-1939394-9047511,570008,1
406-1117605-3044343,700075,1
404-6891727-3245953,226016,0
403-8151941-1337136,781006,0
406-3911777-8227517,500044,1
406-0215827-3892305,121001,0
402-0575385-3033112,500039,1
407-3051200-2013959,682008,0
407-4941779-8953100,452018,1
171-9553429-3976301,600062,1
402-5614803-9259517,160015,1
404-5346556-7273953,767033,1
171-3817939-3928367,560100,1
407-0317765-4413950,122001,1
404-3270469-2069916,682024,0
408-9530404-5662718,562106,1
171-1949635-2125942,532001,1
408-9205754-7016332,560004,1
405-3959736-7567554,122102,1
408-1406010-9549141,591213,0
402-7853260-3784305,380058,1
171-6561998-9465105,380005,1
406-6874058-1266726,560064,1
408-4826807-6740306,500086,1
406-7047405-7842752,411057,1
171-1045755-3266717,277211,1
408-4591665-4798739,560066,1
402-8664798-2138741,282005,1
403-5130086-8233954,500058,1
408-4328589-9358708,244001,1
402-2494213-7932317,231218,1
402-3891277-3044339,246701,1
171-4067476-6539555,400615,1
404-3797787-5152368,524003,1
402-5702575-4341927,686563,1
406-2408081-4772341,276128,1
405-6772552-4548333,416408,1
404-1773806-4860318,524003,1
403-4035902-2013909,678684,1
408-8308309-0789103,600056,1
171-6691904-4171510,831012,1
406-0806004-7546763,110059,1
404-9815646-0699530,400080,1
403-7523208-5552337,700154,1
408-6939523-5896332,444001,1
402-9549653-7819557,201301,1
403-4614859-8960331,670691,1
403-1629962-0080350,670691,0
404-4900577-5767519,506009,1
405-2533099-3631536,638311,1
405-3038153-1044345,531011,1
404-0632727-3998759,560102,1
402-7785190-7611532,411014,1
403-0002844-8076371,384265,1
403-8374801-8587507,670691,1
403-2543257-3724362,670691,0
408-0546004-0725952,700148,1
403-6556921-8673948,560006,1
402-3005785-1863567,221303,1
408-2843385-7463519,416415,1
402-8716129-3641928,411014,0
402-2559527-0013932,411014,0
403-3263251-4781102,574253,1
405-1622886-4686725,273001,1
407-0647088-6725967,403521,1
405-1939751-7627561,575003,1
403-9268193-7163515,500061,1
405-6201647-4427567,686691,1
405-3152213-6967563,852113,1
405-8114743-5042758,421202,1
407-8621592-5188344,110033,0
408-7356479-7614702,560062,1
408-1928643-8699514,560062,1
406-1150461-9120305,394310,1
407-1956340-1058720,522201,1
408-3798441-9824310,395010,1
407-5482333-5159553,500098,1
407-9519017-5189951,440026,1
406-4966975-0776304,443001,1
403-2528106-7186757,442005,1
402-5143195-7217159,570016,1
402-6609964-5621145,533429,1
403-2514615-6274721,500005,1
171-8788883-6641942,560036,1
402-7146815-6351541,313001,1
403-8528146-2419507,600069,1
403-8624533-5009955,490021,1
404-7411988-9309944,380058,1
171-6132938-4573910,110075,1
407-0531386-6699500,560070,1
403-3220866-2785142,600069,0
404-2172825-1234746,221003,1
404-1990795-5700334,221003,1
408-8950799-2470703,560099,1
404-5161010-6081123,759147,1
402-0561557-2250732,110010,1
408-5303206-2745950,577217,1
407-8432505-5926703,560061,1
405-5759214-6441949,400092,1
407-8642510-3525913,500084,1
408-5908817-1019527,574102,1
407-1450491-8930755,500096,1
171-4601418-8753969,695014,1
403-8979344-9946705,411038,1
408-6778149-8223534,500089,0
408-9645218-8492340,847302,1
171-5553114-6810763,400053,1
171-7743162-7806725,737102,1
171-0883612-0246720,500028,1
407-3473675-1617124,755019,1
